Time,V(R5:2)
1.120005985194e-03,3.955838586095e-05
1.120557304317e-03,3.955838586024e-05
1.121333404475e-03,3.955838584982e-05
1.121889301234e-03,3.955838585928e-05
1.122468086177e-03,3.955838584308e-05
1.123140331203e-03,3.955838586168e-05
1.123871799403e-03,3.955838585946e-05
1.124491306239e-03,3.955838585130e-05
1.125061889583e-03,3.955838584921e-05
1.125834747249e-03,3.955838585720e-05
1.126519199306e-03,3.955838585526e-05
1.127138133937e-03,3.955838585028e-05
1.127789302760e-03,3.955838584603e-05
1.128590866023e-03,3.955838585902e-05
1.129232307368e-03,3.955838585305e-05
1.129937740260e-03,3.955838585000e-05
1.130592723781e-03,3.955838587499e-05
1.131589313441e-03,3.955838583602e-05
1.132153411799e-03,3.955838584065e-05
1.132833953792e-03,3.955838585115e-05
1.133671756679e-03,3.955838584876e-05
1.134283920222e-03,3.955838585291e-05
1.134848590785e-03,3.955838585585e-05
1.135456748897e-03,3.955838584975e-05
1.136147590571e-03,3.955838585787e-05
1.136663242274e-03,3.955838584443e-05
1.137201972896e-03,3.955838583728e-05
1.137812705928e-03,3.955838584564e-05
1.138507934505e-03,3.955838587568e-05
1.139041038447e-03,3.955838584806e-05
1.139585681850e-03,3.955838585523e-05
1.140188022548e-03,3.955838584129e-05
1.140882965022e-03,3.955838584464e-05
1.141403671199e-03,3.955838584735e-05
1.141961475307e-03,3.955838585292e-05
1.142644782954e-03,3.955838584064e-05
1.143519206935e-03,3.955838583430e-05
1.144125648433e-03,3.955838583830e-05
1.144716163569e-03,3.955838583860e-05
1.145472808772e-03,3.955838584309e-05
1.146295925075e-03,3.955838584969e-05
1.146944614345e-03,3.955838584740e-05
1.147593685084e-03,3.955838584752e-05
1.148570629054e-03,3.955838584864e-05
1.149201961452e-03,3.955838583793e-05
1.149838920527e-03,3.955838583747e-05
1.150000001080e-03,3.955838584535e-05
1.150000001172e-03,3.955838579519e-05
1.150000001356e-03,3.955838596355e-05
1.150000001724e-03,3.955838583367e-05
1.150000002080e-03,3.955838587937e-05
1.150000002160e-03,3.955838596355e-05
1.150000002320e-03,3.955838622331e-05
1.150000002640e-03,3.955838583367e-05
1.150000003280e-03,3.955838589862e-05
1.150000004560e-03,3.955838584512e-05
1.150000007120e-03,3.955838586137e-05
1.150000012240e-03,3.955838583949e-05
1.150000022480e-03,3.955838584604e-05
1.150000042961e-03,3.955838584938e-05
1.150000083921e-03,3.955838584961e-05
1.150000165843e-03,3.955838584868e-05
1.150000329686e-03,3.955838584857e-05
1.150000657372e-03,3.955838584912e-05
1.150001312743e-03,3.955838584927e-05
1.150002623487e-03,3.955838584952e-05
1.150005244974e-03,3.955838585020e-05
1.150010487947e-03,3.955838585161e-05
1.150020973894e-03,3.955838585350e-05
1.150041945789e-03,3.955838585469e-05
1.150083889577e-03,3.955838585307e-05
1.150134148214e-03,3.955838585264e-05
1.150193955514e-03,3.955838585154e-05
1.150313570115e-03,3.955838584329e-05
1.150552799318e-03,3.955838584226e-05
1.151031257722e-03,3.955838583813e-05
1.151493599031e-03,3.955838582645e-05
1.152260257814e-03,3.955838584451e-05
1.152795173738e-03,3.955838584144e-05
1.153345062349e-03,3.955838583658e-05
1.153903247926e-03,3.955838583714e-05
1.154423477266e-03,3.955838583996e-05
1.154912998292e-03,3.955838582606e-05
1.155473377320e-03,3.955838583280e-05
1.156033851716e-03,3.955838584460e-05
1.156719543550e-03,3.955838584674e-05
1.157419254396e-03,3.955838583954e-05
1.158054687593e-03,3.955838584185e-05
1.158672382447e-03,3.955838583006e-05
1.159115936372e-03,3.955838583976e-05
1.159539463136e-03,3.955838584238e-05
1.160054351899e-03,3.955838583180e-05
1.160546543214e-03,3.955838583056e-05
1.161217357728e-03,3.955838584747e-05
1.161890747163e-03,3.955838584080e-05
1.162419178102e-03,3.955838584552e-05
1.162995197389e-03,3.955838584125e-05
1.163767864320e-03,3.955838583415e-05
1.164196445558e-03,3.955838582839e-05
1.164607145402e-03,3.955838583739e-05
1.165110971543e-03,3.955838583435e-05
1.165748884294e-03,3.955838583827e-05
1.166441919419e-03,3.955838583710e-05
1.166996194932e-03,3.955838582637e-05
1.167565061662e-03,3.955838582625e-05
1.168169309709e-03,3.955838582712e-05
1.168865396592e-03,3.955838582160e-05
1.169168998811e-03,3.955838582620e-05
1.169470693681e-03,3.955838582088e-05
1.170010377977e-03,3.955838582157e-05
1.170551206681e-03,3.955838583378e-05
1.171261026475e-03,3.955838583118e-05
1.171805002305e-03,3.955838582510e-05
1.172366621110e-03,3.955838582268e-05
1.173066141221e-03,3.955838584121e-05
1.173600580308e-03,3.955838582465e-05
1.174143888566e-03,3.955838583002e-05
1.174711324784e-03,3.955838583024e-05
1.175326540086e-03,3.955838582869e-05
1.176010896775e-03,3.955838583323e-05
1.176550962541e-03,3.955838583419e-05
1.177216150376e-03,3.955838582748e-05
1.177931215379e-03,3.955838583177e-05
1.178593065354e-03,3.955838581365e-05
1.179098226640e-03,3.955838581427e-05
1.179618360612e-03,3.955838581501e-05
1.180262662980e-03,3.955838582331e-05
1.180968477342e-03,3.955838581287e-05
1.181491663072e-03,3.955838581762e-05
1.182031538102e-03,3.955838583562e-05
1.182680513475e-03,3.955838582030e-05
1.183390810105e-03,3.955838582874e-05
1.183979990098e-03,3.955838581501e-05
1.184521963212e-03,3.955838581325e-05
1.185198309037e-03,3.955838581737e-05
1.185939409349e-03,3.955838581910e-05
1.186490442369e-03,3.955838581640e-05
1.187090780351e-03,3.955838582456e-05
1.187956716630e-03,3.955838582638e-05
1.188595487687e-03,3.955838581769e-05
1.189268686387e-03,3.955838580903e-05
1.189904691789e-03,3.955838582143e-05
1.190604211900e-03,3.955838581408e-05
1.191131021592e-03,3.955838581069e-05
1.191684820268e-03,3.955838581352e-05
1.192308237168e-03,3.955838582618e-05
1.193005277726e-03,3.955838583936e-05
1.193548585984e-03,3.955838583534e-05
1.194086744401e-03,3.955838583317e-05
1.194816114518e-03,3.955838581310e-05
1.195665170762e-03,3.955838582704e-05
1.196179010484e-03,3.955838581907e-05
1.196815111253e-03,3.955838581973e-05
1.197630598161e-03,3.955838580508e-05
1.198190881822e-03,3.955838580555e-05
1.198798181626e-03,3.955838580911e-05
1.199430753801e-03,3.955838582073e-05
1.200000002080e-03,3.955838581921e-05
1.200008124703e-03,3.955838581547e-05
1.200024369949e-03,3.955838581496e-05
1.200056860441e-03,3.955838581630e-05
1.200102195734e-03,3.955838581690e-05
1.200145063394e-03,3.955838581989e-05
1.200230798715e-03,3.955838581811e-05
1.200402269357e-03,3.955838581817e-05
1.200745210641e-03,3.955838582163e-05
1.201271066659e-03,3.955838581126e-05
1.201753816598e-03,3.955838581533e-05
1.202315530771e-03,3.955838580770e-05
1.202929220193e-03,3.955838581308e-05
1.203486738199e-03,3.955838580741e-05
1.203956661218e-03,3.955838580614e-05
1.204468879694e-03,3.955838581713e-05
1.204951629633e-03,3.955838579639e-05
1.205518207544e-03,3.955838582107e-05
1.206082496637e-03,3.955838580322e-05
1.206765995019e-03,3.955838580556e-05
1.207464084619e-03,3.955838581054e-05
1.208144054407e-03,3.955838581706e-05
1.208799610132e-03,3.955838581650e-05
1.209220609659e-03,3.955838581236e-05
1.209669170373e-03,3.955838580842e-05
1.210222969049e-03,3.955838581094e-05
1.210930786127e-03,3.955838580637e-05
1.211595115655e-03,3.955838580516e-05
1.212150917047e-03,3.955838580031e-05
1.212738857263e-03,3.955838580992e-05
1.213358745569e-03,3.955838580588e-05
1.213904819482e-03,3.955838581650e-05
1.214393863672e-03,3.955838581321e-05
1.214851102823e-03,3.955838580592e-05
1.215422830576e-03,3.955838580954e-05
1.216048727029e-03,3.955838581263e-05
1.216789636606e-03,3.955838580462e-05
1.217370519632e-03,3.955838580528e-05
1.218023691171e-03,3.955838580817e-05
1.218634901041e-03,3.955838580471e-05
1.219155702585e-03,3.955838580245e-05
1.219645509714e-03,3.955838579177e-05
1.220206556314e-03,3.955838581683e-05
1.220820627206e-03,3.955838581508e-05
1.221567640298e-03,3.955838580500e-05
1.222140607828e-03,3.955838579981e-05
1.222736845010e-03,3.955838578491e-05
1.223462591165e-03,3.955838579388e-05
1.224092779153e-03,3.955838580885e-05
1.224754056924e-03,3.955838580072e-05
1.225461015695e-03,3.955838581499e-05
1.226112184518e-03,3.955838578665e-05
1.226632509225e-03,3.955838579814e-05
1.227351579660e-03,3.955838580183e-05
1.228009901041e-03,3.955838580653e-05
1.228720674509e-03,3.955838579831e-05
1.229221448892e-03,3.955838579617e-05
1.229732999795e-03,3.955838578916e-05
1.230339536661e-03,3.955838580502e-05
1.231032571786e-03,3.955838580972e-05
1.231557283395e-03,3.955838580754e-05
1.232095251077e-03,3.955838579980e-05
1.232692346567e-03,3.955838580427e-05
1.233386144632e-03,3.955838579121e-05
1.233888254159e-03,3.955838578936e-05
1.234476003641e-03,3.955838579862e-05
1.235128602975e-03,3.955838580259e-05
1.236045370096e-03,3.955838579299e-05
1.236671552652e-03,3.955838579124e-05
1.237266263956e-03,3.955838580059e-05
1.238027200693e-03,3.955838579797e-05
1.238855943674e-03,3.955838579907e-05
1.239516839975e-03,3.955838579139e-05
1.240167627328e-03,3.955838578840e-05
1.241163644784e-03,3.955838580174e-05
1.241724309915e-03,3.955838580206e-05
1.242405805582e-03,3.955838580420e-05
1.243240461343e-03,3.955838579009e-05
1.243841466898e-03,3.955838578406e-05
1.244408998483e-03,3.955838579608e-05
1.245016393655e-03,3.955838579378e-05
1.245707998270e-03,3.955838578936e-05
1.246225557321e-03,3.955838579654e-05
1.246767816537e-03,3.955838578477e-05
1.247377119058e-03,3.955838578938e-05
1.248072252267e-03,3.955838579715e-05
1.248595533365e-03,3.955838579369e-05
1.249145040506e-03,3.955838578376e-05
1.249747667306e-03,3.955838578646e-05
1.250000001080e-03,3.955838579259e-05
1.250000001172e-03,3.955838600267e-05
1.250000001356e-03,3.955838578139e-05
1.250000001724e-03,3.955838571645e-05
1.250000002080e-03,3.955838569721e-05
1.250000002160e-03,3.955838591127e-05
1.250000002320e-03,3.955838591126e-05
1.250000002640e-03,3.955838591127e-05
1.250000003280e-03,3.955838578139e-05
1.250000004560e-03,3.955838578141e-05
1.250000007120e-03,3.955838579285e-05
1.250000012240e-03,3.955838578719e-05
1.250000022480e-03,3.955838579375e-05
1.250000042961e-03,3.955838579507e-05
1.250000083921e-03,3.955838579626e-05
1.250000165843e-03,3.955838579588e-05
1.250000329686e-03,3.955838579602e-05
1.250000657372e-03,3.955838579630e-05
1.250001312743e-03,3.955838579646e-05
1.250002623487e-03,3.955838579663e-05
1.250005244974e-03,3.955838579744e-05
1.250010487947e-03,3.955838579902e-05
1.250020973894e-03,3.955838580157e-05
1.250041945789e-03,3.955838580316e-05
1.250083889577e-03,3.955838580130e-05
1.250137164209e-03,3.955838580027e-05
1.250196667525e-03,3.955838579692e-05
1.250315674159e-03,3.955838579141e-05
1.250553687427e-03,3.955838579124e-05
1.251029713962e-03,3.955838580060e-05
1.251502450320e-03,3.955838579897e-05
1.252248223636e-03,3.955838577474e-05
1.252775510165e-03,3.955838577414e-05
1.253315194461e-03,3.955838578682e-05
1.253876813266e-03,3.955838577786e-05
1.254398759219e-03,3.955838578391e-05
1.254889806125e-03,3.955838578306e-05
1.255443700168e-03,3.955838579287e-05
1.256001790378e-03,3.955838578097e-05
1.256688912723e-03,3.955838578103e-05
1.257375272128e-03,3.955838577848e-05
1.257989056918e-03,3.955838577794e-05
1.258603986118e-03,3.955838579029e-05
1.259051116321e-03,3.955838577954e-05
1.259497674319e-03,3.955838578927e-05
1.260017999026e-03,3.955838579248e-05
1.260507138583e-03,3.955838578325e-05
1.261123784396e-03,3.955838578169e-05
1.261803468082e-03,3.955838578495e-05
1.262344868991e-03,3.955838578964e-05
1.262891515109e-03,3.955838579279e-05
1.263493760440e-03,3.955838578424e-05
1.264024384830e-03,3.955838579033e-05
1.264523919437e-03,3.955838579217e-05
1.264994223926e-03,3.955838578906e-05
1.265576442096e-03,3.955838578587e-05
1.266236861560e-03,3.955838578000e-05
1.266793998096e-03,3.955838577240e-05
1.267446406696e-03,3.955838578277e-05
1.268042167041e-03,3.955838577088e-05
1.268545039508e-03,3.955838577733e-05
1.269037135455e-03,3.955838578443e-05
1.269501479480e-03,3.955838578216e-05
1.270021518085e-03,3.955838578202e-05
1.270632251117e-03,3.955838577998e-05
1.271385749194e-03,3.955838578278e-05
1.271942313525e-03,3.955838579141e-05
1.272520526263e-03,3.955838576590e-05
1.273176081988e-03,3.955838577388e-05
1.273891623828e-03,3.955838577812e-05
1.274409945819e-03,3.955838577320e-05
1.274887355182e-03,3.955838575946e-05
1.275495417926e-03,3.955838576783e-05
1.276183112476e-03,3.955838577038e-05
1.276710685107e-03,3.955838577209e-05
1.277234919879e-03,3.955838576042e-05
1.277837069842e-03,3.955838577587e-05
1.278530772540e-03,3.955838577248e-05
1.279034694049e-03,3.955838577487e-05
1.279583247516e-03,3.955838577504e-05
1.280184157703e-03,3.955838578108e-05
1.280878051135e-03,3.955838575996e-05
1.281411155078e-03,3.955838577309e-05
1.281996901843e-03,3.955838578679e-05
1.282612689349e-03,3.955838578077e-05
1.283310492847e-03,3.955838576137e-05
1.283889277789e-03,3.955838576168e-05
1.284432776782e-03,3.955838576783e-05
1.285029109332e-03,3.955838576814e-05
1.285722144458e-03,3.955838577328e-05
1.286242755267e-03,3.955838577199e-05
1.286788161609e-03,3.955838577773e-05
1.287383349750e-03,3.955838576736e-05
1.288077910754e-03,3.955838577380e-05
1.288671859119e-03,3.955838576979e-05
1.289329894397e-03,3.955838577938e-05
1.289981730792e-03,3.955838577675e-05
1.290690596912e-03,3.955838578599e-05
1.291220458362e-03,3.955838577116e-05
1.291775592181e-03,3.955838576705e-05
1.292406257007e-03,3.955838576690e-05
1.293103583667e-03,3.955838577217e-05
1.293642505023e-03,3.955838576308e-05
1.294177611682e-03,3.955838576141e-05
1.294797595355e-03,3.955838576139e-05
1.295492251727e-03,3.955838575888e-05
1.296009047839e-03,3.955838576441e-05
1.296547587726e-03,3.955838577149e-05
1.297162612292e-03,3.955838576872e-05
1.297858508441e-03,3.955838576537e-05
1.298381026599e-03,3.955838576319e-05
1.298926528308e-03,3.955838577213e-05
1.299533828113e-03,3.955838576963e-05
1.300000002080e-03,3.955838575813e-05
1.300009397262e-03,3.955838576914e-05
1.300028187626e-03,3.955838576954e-05
1.300065768355e-03,3.955838576952e-05
1.300121790761e-03,3.955838576999e-05
1.300180626505e-03,3.955838576568e-05
1.300298297995e-03,3.955838576014e-05
1.300533640975e-03,3.955838576833e-05
1.301004326933e-03,3.955838575352e-05
1.301484311217e-03,3.955838576827e-05
1.302217114562e-03,3.955838576293e-05
1.302740586394e-03,3.955838575953e-05
1.303275120848e-03,3.955838576181e-05
1.303836835021e-03,3.955838575571e-05
1.304359162444e-03,3.955838577392e-05
1.304850495451e-03,3.955838577203e-05
1.305401147002e-03,3.955838576313e-05
1.305957711333e-03,3.955838576432e-05
1.306645691985e-03,3.955838576501e-05
1.307325089568e-03,3.955838576458e-05
1.307927907103e-03,3.955838577123e-05
1.308540928954e-03,3.955838576359e-05
1.309075272673e-03,3.955838576318e-05
1.309546006316e-03,3.955838576261e-05
1.310065568083e-03,3.955838576575e-05
1.310736954802e-03,3.955838576267e-05
1.311361802214e-03,3.955838575709e-05
1.312056649321e-03,3.955838575609e-05
1.312785637969e-03,3.955838575989e-05
1.313438428038e-03,3.955838575822e-05
1.314031804198e-03,3.955838576469e-05
1.314517319792e-03,3.955838576610e-05
1.314968693846e-03,3.955838575512e-05
1.315549386138e-03,3.955838576214e-05
1.316170991057e-03,3.955838575952e-05
1.316913331145e-03,3.955838576383e-05
1.317529214018e-03,3.955838576094e-05
1.318172085875e-03,3.955838575008e-05
1.318785012358e-03,3.955838575882e-05
1.319277585143e-03,3.955838576483e-05
1.319843209380e-03,3.955838574850e-05
1.320487702483e-03,3.955838575600e-05
1.321134007567e-03,3.955838574697e-05
1.321761429900e-03,3.955838575192e-05
1.322357857817e-03,3.955838575248e-05
1.322978699797e-03,3.955838574350e-05
1.323649132842e-03,3.955838575669e-05
1.324303830260e-03,3.955838575788e-05
1.324962723845e-03,3.955838574356e-05
1.325590813750e-03,3.955838575589e-05
1.326263917082e-03,3.955838574781e-05
1.326771271819e-03,3.955838576181e-05
1.327420437926e-03,3.955838576544e-05
1.328017628783e-03,3.955838575446e-05
1.328676331633e-03,3.955838575467e-05
1.329321301573e-03,3.955838575092e-05
1.329964078063e-03,3.955838576017e-05
1.330579293364e-03,3.955838575881e-05
1.331284630888e-03,3.955838575206e-05
1.331816113585e-03,3.955838575044e-05
1.332392514342e-03,3.955838575349e-05
1.333008111113e-03,3.955838575881e-05
1.333704960936e-03,3.955838574539e-05
1.334262288207e-03,3.955838574553e-05
1.334807599181e-03,3.955838575376e-05
1.335408223265e-03,3.955838574917e-05
1.336102402800e-03,3.955838574999e-05
1.336657918089e-03,3.955838574015e-05
1.337312424773e-03,3.955838575271e-05
1.337973893279e-03,3.955838575611e-05
1.338683045500e-03,3.955838574306e-05
1.339225495451e-03,3.955838575507e-05
1.339777958983e-03,3.955838576075e-05
1.340413201445e-03,3.955838575556e-05
1.341111767882e-03,3.955838575140e-05
1.341630375975e-03,3.955838575761e-05
1.342166054839e-03,3.955838574293e-05
1.342794907683e-03,3.955838574903e-05
1.343491089934e-03,3.955838574935e-05
1.344009984129e-03,3.955838576114e-05
1.344547856444e-03,3.955838575325e-05
1.345170128935e-03,3.955838575203e-05
1.345866597289e-03,3.955838574595e-05
1.346387208098e-03,3.955838575277e-05
1.346930325621e-03,3.955838574942e-05
1.347545922392e-03,3.955838574107e-05
1.348241341704e-03,3.955838575085e-05
1.348763764494e-03,3.955838575749e-05
1.349311936492e-03,3.955838574988e-05
1.350000001080e-03,3.955838574143e-05
1.350000001172e-03,3.955838569233e-05
1.350000001356e-03,3.955838586069e-05
1.350000001724e-03,3.955838573081e-05
1.350000002080e-03,3.955838564663e-05
1.350000002160e-03,3.955838586069e-05
1.350000002320e-03,3.955838586069e-05
1.350000002640e-03,3.955838586070e-05
1.350000003280e-03,3.955838573082e-05
1.350000004560e-03,3.955838573083e-05
1.350000007120e-03,3.955838575851e-05
1.350000012240e-03,3.955838574473e-05
1.350000022480e-03,3.955838573912e-05
1.350000042961e-03,3.955838574653e-05
1.350000083921e-03,3.955838574677e-05
1.350000165843e-03,3.955838574484e-05
1.350000329686e-03,3.955838574502e-05
1.350000657372e-03,3.955838574537e-05
1.350001312743e-03,3.955838574566e-05
1.350002623487e-03,3.955838574604e-05
1.350005244974e-03,3.955838574709e-05
1.350010487947e-03,3.955838574885e-05
1.350020973894e-03,3.955838575132e-05
1.350041945789e-03,3.955838575436e-05
1.350083889577e-03,3.955838575614e-05
1.350133516404e-03,3.955838575662e-05
1.350196089360e-03,3.955838575305e-05
1.350321235273e-03,3.955838575000e-05
1.350571527097e-03,3.955838574215e-05
1.351072110746e-03,3.955838574829e-05
1.351531257245e-03,3.955838574777e-05
1.352216472242e-03,3.955838573956e-05
1.352918853376e-03,3.955838575857e-05
1.353570880506e-03,3.955838574947e-05
1.354035319898e-03,3.955838574686e-05
1.354613628003e-03,3.955838574174e-05
1.355173244092e-03,3.955838573613e-05
1.355756129834e-03,3.955838574192e-05
